accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method
2017-03-15 01:09:23.880,2853,HTTP,[IP_ADDRESS],2267,Safari,39,Male,IT,Premium,Chinese,14.304,No,0,Others
2017-03-15 01:09:23.880,4869,HTTP,[IP_ADDRESS],3185,Safari,31,Male,MX,Premium,Chinese,765.625,No,0,Cash
2017-03-15 01:09:29.913,3063,HTTP,[IP_ADDRESS],3185,Safari,28,Female,IT,Premium,Chinese,307.666,No,0,Cash
2017-03-15 01:09:29.913,1681,HTTP,[IP_ADDRESS],2163,IOS App,68,Male,IT,Premium,urdu,7.712,No,0,Cash
2017-03-15 01:09:33.183,3588,HTTP,[IP_ADDRESS],2423,Microsoft Edge,55,Male,KR,Premium,Japanese,242.9,No,0,Cash
2017-03-15 01:09:33.183,2405,HTTP,[IP_ADDRESS],3237,Microsoft Edge,58,Female,IT,Premium,Chinese,454.9,No,0,Cash
2017-03-15 01:12:28.866,2302,HTTP,[IP_ADDRESS],4081,Microsoft Edge,49,Male,PR,Premium,Chinese,35.92,No,0,Debit Card
2017-03-15 01:12:28.866,3639,HTTP,[IP_ADDRESS],3027,IOS App,57,Male,AU,Premium,Chinese,39.76,No,0,Cash
2017-03-15 01:09:48.909,4641,HTTP,[IP_ADDRESS],3185,IOS App,52,Female,US,Premium,Chinese,47.744,No,0,Others
2017-03-15 01:09:48.909,4360,HTTP,[IP_ADDRESS],2163,IOS App,28,Female,IT,Premium,Chinese,159.984,No,0,Credit Card
2017-03-15 01:09:51.798,3718,HTTP,[IP_ADDRESS],2371,IOS App,47,Female,US,Premium,French,255.968,No,0,Cash
2017-03-15 01:09:51.798,3220,HTTP,[IP_ADDRESS],3185,IOS App,46,Female,RU,Premium,Chinese,359.058,No,0,Credit Card
2017-03-15 01:10:56.173,2174,HTTP,[IP_ADDRESS],314,Chrome,38,Male,IT,Premium,Chinese,434.352,No,0,Cash
2017-03-15 01:10:56.173,1884,HTTP,[IP_ADDRESS],537,Chrome,47,Male,SE,Premium,Chinese,3.552,No,0,Cash
2017-03-15 01:10:01.212,3761,HTTP,[IP_ADDRESS],2267,Chrome,23,Female,AR,Premium,Chinese,88.832,No,0,Credit Card
2017-03-15 01:10:01.212,3796,HTTP,[IP_ADDRESS],3185,Chrome,38,Male,GB,Premium,Chinese,1048.35,No,0,Credit Card
2017-03-15 01:10:11.513,3772,HTTP,[IP_ADDRESS],2267,Chrome,48,Male,IT,Premium,Chinese,100,No,0,Credit Card
2017-03-15 01:10:11.513,4971,HTTP,[IP_ADDRESS],3185,Chrome,48,Male,IT,Premium,Chinese,7.83,No,0,Cash
2017-03-15 01:13:08.492,1901,HTTP,[IP_ADDRESS],2985,Chrome,50,Female,CH,Premium,Chinese,96.256,No,0,Cash
2017-03-15 01:13:08.492,3660,HTTP,[IP_ADDRESS],2779,Chrome,59,Female,US,Premium,Chinese,10.688,No,0,Credit Card
2017-03-15 01:13:24.068,3131,HTTP,[IP_ADDRESS],92,Chrome,31,Male,CN,Premium,Chinese,338.04,No,0,Credit Card
2017-03-15 01:13:24.068,3065,HTTP,[IP_ADDRESS],40,Chrome,27,Male,GB,Premium,Chinese,154.24,No,0,Cash
2017-03-15 01:10:21.251,3727,HTTP,[IP_ADDRESS],2267,Others,35,Female,GB,Premium,Chinese,34.848,No,0,Cash
2017-03-15 01:10:21.251,2785,HTTP,[IP_ADDRESS],3185,Others,44,Female,GB,Premium,Chinese,22,No,0,Cash
2017-03-15 01:13:32.027,3177,HTTP,[IP_ADDRESS],46,Others,47,Male,DE,Premium,Chinese,4.368,No,0,Credit Card
2017-03-15 01:13:32.027,3510,HTTP,[IP_ADDRESS],40,Others,20,Female,US,Premium,Chinese,31.44,No,0,Credit Card
2017-03-15 01:10:39.467,1896,HTTP,[IP_ADDRESS],556,Others,43,Male,NO,Normal,Chinese,17.9,No,0,Credit Card
2017-03-15 01:10:39.467,4259,HTTP,[IP_ADDRESS],515,Others,68,Female,DK,Normal,Chinese,129.45,No,0,Cash
2017-03-15 01:10:39.520,2568,HTTP,[IP_ADDRESS],702,Mozilla Firefox,52,Male,JP,Normal,Chinese,20.88,No,0,Credit Card
2017-03-15 01:10:39.520,2541,HTTP,[IP_ADDRESS],586,Mozilla Firefox,39,Male,IT,Normal,Chinese,20.736,No,0,Credit Card
2017-03-15 01:10:30.826,2942,HTTP,[IP_ADDRESS],2423,Mozilla Firefox,29,Male,SE,Premium,Chinese,0,Yes,21.72,Others
2017-03-15 01:10:30.826,4114,HTTP,[IP_ADDRESS],3185,Mozilla Firefox,58,Female,DE,Premium,Chinese,11.168,No,0,Debit Card
2017-03-15 01:13:51.654,2167,HTTP,[IP_ADDRESS],3037,Mozilla Firefox,53,Female,AU,Premium,Chinese,442.4,No,0,Cash
2017-03-15 01:13:51.654,4808,HTTP,[IP_ADDRESS],2981,Mozilla Firefox,64,Female,CA,Premium,Chinese,13.36,No,0,Credit Card
2017-03-15 01:11:10.639,2900,HTTP,[IP_ADDRESS],2179,Android App,24,Male,CO,Premium,Chinese,11.232,No,0,Cash
2017-03-15 01:11:10.639,4116,HTTP,[IP_ADDRESS],3185,Android App,65,Male,US,Premium,Chinese,10.272,No,0,Others
2017-03-15 01:11:19.870,2645,UDP  ,[IP_ADDRESS],76,Android App,23,Female,RU,Premium,Chinese,10.368,No,0,Cash
2017-03-15 01:11:19.870,4364,UDP  ,[IP_ADDRESS],76,Android App,60,Male,IT,Premium,Chinese,6.24,No,0,Credit Card
2017-03-15 01:10:39.524,3513,HTTP,[IP_ADDRESS],561,Android App,69,Male,FR,Normal,French,206.962,No,0,Cash
2017-03-15 01:10:39.524,4454,HTTP,[IP_ADDRESS],589,Android App,18,Male,US,Normal,Chinese,9.46,No,0,Credit Card
2017-03-15 01:11:39.681,4949,HTTP,[IP_ADDRESS],1726,Android App,51,Male,CA,Normal,Chinese,559.62,No,0,Credit Card
2017-03-15 01:11:39.681,3541,HTTP,[IP_ADDRESS],579,Android App,37,Female,IT,Normal,French,109.92,No,0,Cash
2017-03-15 01:14:41.910,1503,HTTP,[IP_ADDRESS],46,Android App,59,Female,AU,Premium,Chinese,8.56,No,0,Cash
2017-03-15 01:14:41.910,4917,HTTP,[IP_ADDRESS],40,Android App,24,Male,US,Premium,Chinese,0,No,0,Debit Card
2017-03-15 01:11:48.651,3427,HTTP,[IP_ADDRESS],702,Android App,49,Female,RU,Normal,Chinese,1718.4,No,0,Cash
2017-03-15 01:11:48.651,4194,HTTP,[IP_ADDRESS],586,Android App,43,Male,IT,Normal,Chinese,41.568,No,0,Cash
2017-03-15 01:11:48.652,3689,HTTP,[IP_ADDRESS],556,Android App,53,Female,US,Normal,Chinese,46.864,No,0,Debit Card
2017-03-15 01:11:48.652,4369,HTTP,[IP_ADDRESS],515,Android App,29,Female,IT,Normal,Chinese,19.536,No,0,Others
2017-03-15 01:14:56.821,2853,HTTP,[IP_ADDRESS],46,Android App,67,Female,IT,Premium,Chinese,411.332,No,0,Credit Card
2017-03-15 01:14:56.821,2100,HTTP,[IP_ADDRESS],40,Android App,41,Female,AT,Premium,French,28.752,No,0,Debit Card
2017-03-15 01:14:57.333,3537,HTTP,[IP_ADDRESS],92,Android App,50,Female,SE,Premium,Chinese,293.199,No,0,Cash
2017-03-15 01:14:57.333,1544,HTTP,[IP_ADDRESS],40,Android App,58,Female,CN,Premium,Chinese,35.06,No,0,Credit Card
2017-03-15 00:14:55.753,1570,HTTP,[IP_ADDRESS],276,Android App,26,Male,CH,Premium,Spanish,4.13,No,0,Cash
2017-03-15 00:14:55.753,4011,HTTP,[IP_ADDRESS],385,Android App,56,Female,US,Premium,Chinese,109.8,No,0,Credit Card
2017-03-15 01:12:05.170,4298,HTTP,[IP_ADDRESS],2215,Android App,56,Female,AU,Premium,Chinese,9.82,No,0,Cash
2017-03-15 01:12:05.170,2589,HTTP,[IP_ADDRESS],3185,Android App,55,Male,IT,Premium,Chinese,7.644,No,0,Credit Card
2017-03-15 01:13:08.765,3696,HTTP,[IP_ADDRESS],974,Chrome,68,Male,CH,Premium,Chinese,51.465,No,0,Others
2017-03-15 01:13:08.765,1595,HTTP,[IP_ADDRESS],779,Mozilla Firefox,59,Male,US,Premium,Chinese,0,Yes,335.52,Credit Card
2017-03-15 01:15:05.286,2538,HTTP,[IP_ADDRESS],2985,Mozilla Firefox,33,Female,RU,Premium,Chinese,12.222,No,0,Cash
2017-03-15 01:15:05.286,2386,HTTP,[IP_ADDRESS],2779,Mozilla Firefox,62,Female,US,Premium,Chinese,97.984,No,0,Credit Card
2017-03-15 00:17:12.054,1608,HTTP,[IP_ADDRESS],46,Mozilla Firefox,61,Female,AE,Premium,Chinese,62.4,No,0,Debit Card
2017-03-15 00:17:12.054,1555,HTTP,[IP_ADDRESS],264,Mozilla Firefox,39,Female,IT,Premium,French,20.86,No,0,Cash
2017-03-15 01:15:32.246,2969,HTTP,[IP_ADDRESS],3093,Mozilla Firefox,35,Male,IT,Premium,Chinese,497.61,No,0,Credit Card
2017-03-15 01:15:32.246,3936,HTTP,[IP_ADDRESS],2779,Mozilla Firefox,48,Female,US,Premium,Chinese,5.34,No,0,Credit Card
2017-03-15 01:12:48.651,3255,HTTP,[IP_ADDRESS],561,Mozilla Firefox,54,Female,CH,Normal,Chinese,3.15,No,0,Debit Card
2017-03-15 01:12:48.651,2625,HTTP,[IP_ADDRESS],589,Mozilla Firefox,18,Male,CH,Normal,Chinese,0,No,0,Credit Card
2017-03-15 01:12:48.775,3999,HTTP,[IP_ADDRESS],1726,Mozilla Firefox,43,Male,IT,Normal,Chinese,14.7,No,0,Cash
2017-03-15 01:12:48.775,3040,HTTP,[IP_ADDRESS],579,Android App,34,Female,AT,Normal,Chinese,59.97,No,0,Others
2017-03-15 01:13:51.645,4088,HTTP,[IP_ADDRESS],262,Chrome,29,Female,IE,Premium,Chinese,83.36,No,0,Credit Card
2017-03-15 01:13:51.645,2961,HTTP,[IP_ADDRESS],361,Chrome,50,Female,US,Premium,Chinese,0,Yes,23.696,Cash
2017-03-15 00:17:28.380,3682,HTTP,[IP_ADDRESS],46,Chrome,--,Unknown,US,Not Logged In,Chinese,0,No,0,Credit Card
2017-03-15 00:17:28.380,2891,HTTP,[IP_ADDRESS],264,Chrome,--,Unknown,CA,Not Logged In,Chinese,0,No,0,Cash
2017-03-15 00:17:28.440,2022,HTTP,[IP_ADDRESS],46,Chrome,37,Female,CH,Premium,Chinese,98.16,No,0,Cash
2017-03-15 00:17:28.440,3857,HTTP,[IP_ADDRESS],264,Chrome,37,Male,US,Premium,Chinese,33.04,No,0,Debit Card
2017-03-15 01:16:03.310,1923,HTTP,[IP_ADDRESS],46,IOS App,20,Female,NO,Premium,Russian,86.97,No,0,Credit Card
2017-03-15 01:16:03.310,4792,HTTP,[IP_ADDRESS],40,IOS App,25,Female,IT,Premium,Russian,134.97,No,0,Cash
2017-03-15 01:15:50.010,2556,HTTP,[IP_ADDRESS],2985,IOS App,26,Female,IT,Premium,Chinese,699.98,No,0,Cash
2017-03-15 01:15:50.010,2056,HTTP,[IP_ADDRESS],2843,IOS App,61,Female,CH,Premium,Chinese,139.95,No,0,Credit Card
2017-03-15 01:16:03.037,1816,HTTP,[IP_ADDRESS],359,IOS App,50,Female,IT,Premium,Chinese,48.94,No,0,Others
2017-03-15 01:16:03.037,3305,HTTP,[IP_ADDRESS],3423,IOS App,39,Female,IT,Premium,Chinese,2807.84,No,0,Credit Card
2017-03-15 01:13:04.075,3716,HTTP,[IP_ADDRESS],2163,IOS App,21,Male,JP,Premium,Chinese,46.64,No,0,Credit Card
2017-03-15 01:13:04.075,3852,HTTP,[IP_ADDRESS],3185,Microsoft Edge,38,Female,GB,Premium,Chinese,60.416,No,0,Debit Card
2017-03-15 01:13:33.150,2431,UDP  ,[IP_ADDRESS],46,Microsoft Edge,56,Female,PE,Premium,Russian,107.94,No,0,Credit Card
2017-03-15 01:13:33.151,4704,ICMP ,[IP_ADDRESS],64,Microsoft Edge,50,Female,CA,Premium,Chinese,63.84,No,0,Credit Card
2017-03-15 01:14:35.901,4786,HTTP,[IP_ADDRESS],322,Microsoft Edge,67,Female,GB,Premium,Spanish,347.97,No,0,Credit Card
2017-03-15 01:14:35.901,3659,HTTP,[IP_ADDRESS],401,Microsoft Edge,22,Female,SE,Premium,Russian,37.008,No,0,Credit Card
2017-03-15 01:13:39.470,4048,HTTP,[IP_ADDRESS],556,Microsoft Edge,62,Male,CA,Normal,Russian,215.65,No,0,Cash
2017-03-15 01:13:39.470,4673,HTTP,[IP_ADDRESS],515,Safari,68,Female,IT,Normal,Russian,11.168,No,0,Cash
2017-03-15 01:13:39.517,4470,HTTP,[IP_ADDRESS],702,Safari,64,Female,IT,Normal,Russian,53.952,No,0,Cash
2017-03-15 01:13:39.517,4923,HTTP,[IP_ADDRESS],586,Safari,19,Female,IT,Normal,Chinese,4.18,No,0,Credit Card
2017-03-15 01:13:39.523,1953,HTTP,[IP_ADDRESS],639,Safari,30,Female,CN,Normal,Chinese,5.607,No,0,Cash
2017-03-15 01:13:39.523,4511,HTTP,[IP_ADDRESS],614,Others,35,Female,IT,Normal,Chinese,4663.736,No,0,Cash
2017-03-15 01:16:54.947,4377,HTTP,[IP_ADDRESS],40,Others,51,Female,US,Premium,Chinese,79.984,No,0,Credit Card
2017-03-15 01:16:54.947,1726,HTTP,[IP_ADDRESS],46,Others,23,Female,IN,Premium,Chinese,2575.944,No,0,Others
2017-03-15 01:16:44.944,3126,HTTP,[IP_ADDRESS],2985,Others,18,Male,IT,Premium,Russian,45.36,No,0,Credit Card
2017-03-15 01:16:44.944,2554,HTTP,[IP_ADDRESS],2779,Others,18,Female,IT,Premium,Spanish,254.24,No,0,Debit Card
2017-03-15 01:13:59.320,2013,HTTP,[IP_ADDRESS],2179,Others,29,Female,US,Premium,Russian,69.93,No,0,Others
2017-03-15 01:13:59.320,3700,HTTP,[IP_ADDRESS],3185,Others,48,Female,CA,Premium,French,16.156,No,0,Debit Card
2017-03-15 00:18:45.871,2291,HTTP,[IP_ADDRESS],60,Others,63,Male,SE,Premium,French,54.816,No,0,Cash
2017-03-15 00:18:45.871,1639,HTTP,[IP_ADDRESS],360,Others,26,Female,RU,Premium,Chinese,1441.3,No,0,Others
2017-03-15 01:15:19.569,3600,HTTP,[IP_ADDRESS],335,Others,25,Female,IN,Premium,mongolian,77.6,No,0,Credit Card
2017-03-15 01:15:19.569,3284,HTTP,[IP_ADDRESS],8681,Safari,38,Male,CA,Premium,Chinese,4.656,No,0,Cash
2017-03-15 01:17:26.720,1594,HTTP,[IP_ADDRESS],3117,Safari,23,Male,NO,Premium,Spanish,170.136,No,0,Debit Card
2017-03-15 01:17:26.720,3161,HTTP,[IP_ADDRESS],3027,Safari,69,Female,ZA,Premium,Spanish,0,Yes,280.782,Others
2017-03-15 01:14:48.638,3255,HTTP,[IP_ADDRESS],556,Safari,33,Female,NO,Normal,Spanish,9.26,No,0,Cash
2017-03-15 01:14:48.638,1657,HTTP,[IP_ADDRESS],515,Safari,54,Female,IT,Normal,Spanish,9.96,No,0,Credit Card
2017-03-15 01:14:48.638,1879,HTTP,[IP_ADDRESS],702,Safari,42,Female,SE,Normal,Chinese,75.6,No,0,Cash
2017-03-15 01:14:48.638,4917,HTTP,[IP_ADDRESS],586,IOS App,55,Female,US,Normal,Russian,29.32,No,0,Cash
2017-03-15 01:14:49.717,2204,HTTP,[IP_ADDRESS],639,Microsoft Edge,51,Female,PE,Normal,Chinese,92.064,No,0,Others
2017-03-15 01:14:49.717,2744,HTTP,[IP_ADDRESS],614,Microsoft Edge,54,Male,KR,Normal,Spanish,0,Yes,29.99,Others
2017-03-15 01:18:01.601,3318,HTTP,[IP_ADDRESS],40,Microsoft Edge,35,Male,KR,Premium,Spanish,62.958,No,0,Credit Card
2017-03-15 01:18:01.601,1537,HTTP,[IP_ADDRESS],46,IOS App,57,Female,CH,Premium,Spanish,5.184,No,0,Cash
2017-03-15 01:14:57.048,2608,HTTP,[IP_ADDRESS],2179,IOS App,41,Female,CH,Premium,Spanish,31.32,No,0,Debit Card
2017-03-15 01:14:57.048,1991,HTTP,[IP_ADDRESS],3185,IOS App,66,Female,JP,Premium,Chinese,11.84,No,0,Cash
2017-03-15 01:18:19.154,2761,HTTP,[IP_ADDRESS],2985,IOS App,44,Female,AT,Premium,Dutch,22.784,No,0,Cash
2017-03-15 01:18:19.154,2012,HTTP,[IP_ADDRESS],2779,IOS App,32,Male,RU,Premium,Chinese,1127.976,No,0,Debit Card
2017-03-15 01:18:33.831,1602,HTTP,[IP_ADDRESS],3033,Chrome,36,Male,JP,Premium,Chinese,38.88,No,0,Cash
2017-03-15 01:18:33.831,4277,HTTP,[IP_ADDRESS],2779,Chrome,38,Male,CH,Premium,Chinese,779.796,No,0,Credit Card
2017-03-15 01:18:20.724,1532,HTTP,[IP_ADDRESS],381,Chrome,32,Male,CA,Premium,Russian,1439.92,No,0,Cash
2017-03-15 01:18:20.724,3020,HTTP,[IP_ADDRESS],1421,Chrome,25,Female,AU,Premium,Chinese,262.11,No,0,Cash
2017-03-15 01:15:55.538,1617,HTTP,[IP_ADDRESS],2215,Chrome,60,Male,IN,Premium,Russian,207,No,0,Others
2017-03-15 01:15:55.538,4773,HTTP,[IP_ADDRESS],3249,Chrome,68,Female,IN,Premium,Chinese,1439.982,No,0,Others
2017-03-15 01:18:53.471,2987,HTTP,[IP_ADDRESS],3145,Chrome,67,Male,IT,Premium,Chinese,36.288,No,0,Cash
2017-03-15 01:18:53.471,3651,HTTP,[IP_ADDRESS],2935,Chrome,67,Female,CA,Premium,Spanish,21.4,No,0,Others
2017-03-15 01:19:10.699,2000,HTTP,[IP_ADDRESS],3065,Chrome,67,Female,US,Premium,Chinese,1245.86,No,0,Debit Card
2017-03-15 01:19:10.699,2365,HTTP,[IP_ADDRESS],2871,Chrome,39,Female,US,Premium,Chinese,17.544,No,0,Cash
2017-03-15 01:17:30.221,4949,HTTP,[IP_ADDRESS],277,Others,58,Female,AU,Premium,Spanish,44.128,No,0,Cash
2017-03-15 01:17:30.221,4816,HTTP,[IP_ADDRESS],1337,Others,57,Male,US,Premium,Chinese,62.92,No,0,Credit Card
2017-03-15 01:16:39.469,1627,HTTP,[IP_ADDRESS],556,Others,64,Female,DE,Normal,Spanish,78.304,No,0,Cash
2017-03-15 01:16:39.469,2416,HTTP,[IP_ADDRESS],515,Others,31,Male,CN,Normal,Spanish,140.81,No,0,Credit Card
2017-03-15 01:16:39.469,3720,HTTP,[IP_ADDRESS],561,Others,26,Female,IN,Normal,Chinese,40.096,No,0,Cash
2017-03-15 01:16:39.469,1862,HTTP,[IP_ADDRESS],589,Others,63,Female,US,Normal,persian,40.784,No,0,Credit Card
2017-03-15 01:16:39.524,3177,HTTP,[IP_ADDRESS],702,Mozilla Firefox,68,Female,GB,Normal,Chinese,90.57,No,0,Cash
2017-03-15 01:16:39.524,2267,HTTP,[IP_ADDRESS],586,Mozilla Firefox,42,Female,RU,Normal,Chinese,40.08,No,0,Cash
2017-03-15 01:16:39.540,4176,HTTP,[IP_ADDRESS],1726,Mozilla Firefox,31,Male,IT,Normal,French,37.68,No,0,Cash
2017-03-15 01:16:39.540,2461,HTTP,[IP_ADDRESS],579,Mozilla Firefox,19,Male,CH,Normal,Chinese,362.352,No,0,Cash
2017-03-15 01:16:58.097,3470,HTTP,[IP_ADDRESS],2267,Mozilla Firefox,37,Female,PR,Premium,Chinese,0,Yes,12.96,Cash
2017-03-15 01:16:58.097,3485,HTTP,[IP_ADDRESS],3249,Mozilla Firefox,19,Female,JP,Premium,Chinese,34.76,No,0,Debit Card
2017-03-15 01:20:10.700,3587,HTTP,[IP_ADDRESS],2985,Android App,42,Female,US,Premium,French,831.2,No,0,Cash
2017-03-15 01:20:10.700,1900,HTTP,[IP_ADDRESS],2779,Android App,30,Female,CN,Premium,French,26.4,No,0,Debit Card
2017-03-15 01:20:22.152,2944,HTTP,[IP_ADDRESS],261,Android App,22,Female,IT,Premium,Chinese,106.75,No,0,Others
2017-03-15 01:20:22.152,4591,HTTP,[IP_ADDRESS],2354,Android App,27,Female,CA,Premium,Chinese,97.82,No,0,Debit Card
2017-03-15 01:17:48.650,3487,HTTP,[IP_ADDRESS],561,Android App,23,Male,IT,Normal,Chinese,141.4,No,0,Debit Card
2017-03-15 01:17:48.650,2026,HTTP,[IP_ADDRESS],589,Android App,38,Female,CA,Normal,French,14.52,No,0,Debit Card
2017-03-15 01:17:48.650,2615,HTTP,[IP_ADDRESS],702,Android App,64,Female,NO,Normal,French,127.92,No,0,Others
2017-03-15 01:17:48.650,2681,HTTP,[IP_ADDRESS],586,Android App,54,Female,US,Normal,French,34.24,No,0,Cash
2017-03-15 01:17:48.651,4827,HTTP,[IP_ADDRESS],556,Android App,21,Male,IN,Normal,Chinese,137.62,No,0,Cash
2017-03-15 01:17:48.651,1758,HTTP,[IP_ADDRESS],515,Android App,61,Female,IT,Normal,French,100.49,No,0,Debit Card
2017-03-15 01:17:49.701,2819,HTTP,[IP_ADDRESS],1726,Android App,43,Female,RU,Normal,swedish,257.568,No,0,Credit Card
2017-03-15 01:17:49.701,4643,HTTP,[IP_ADDRESS],579,Android App,69,Female,GB,Normal,Chinese,119.96,No,0,Debit Card
2017-03-15 01:18:56.951,4725,HTTP,[IP_ADDRESS],283,Android App,60,Female,JP,Premium,Chinese,49.632,No,0,Credit Card
2017-03-15 01:18:56.951,3469,HTTP,[IP_ADDRESS],7899,Android App,39,Male,CA,Premium,Russian,727.45,No,0,Credit Card
2017-03-15 01:17:49.105,4231,HTTP,[IP_ADDRESS],2399,Android App,46,Female,ZA,Premium,Russian,24.96,No,0,Cash
2017-03-15 01:17:49.105,2497,HTTP,[IP_ADDRESS],3305,Android App,61,Male,IN,Premium,French,370.782,No,0,Credit Card
2017-03-15 01:21:06.198,4946,HTTP,[IP_ADDRESS],2985,Android App,42,Male,US,Premium,Chinese,196.45,No,0,Credit Card
2017-03-15 01:21:06.198,1759,HTTP,[IP_ADDRESS],2779,Android App,32,Female,RU,Premium,Chinese,31.104,No,0,Cash
2017-03-15 01:21:23.554,3981,HTTP,[IP_ADDRESS],48,Android App,41,Female,KR,Premium,Chinese,78.256,No,0,Cash
2017-03-15 01:21:23.554,4683,HTTP,[IP_ADDRESS],94,Android App,42,Female,IT,Premium,Chinese,0,Yes,252,Credit Card
2017-03-15 01:21:31.212,2255,HTTP,[IP_ADDRESS],46,Android App,25,Male,CH,Premium,Russian,99.2,No,0,Cash
2017-03-15 01:21:31.212,3645,HTTP,[IP_ADDRESS],40,Android App,68,Female,AR,Premium,Russian,801.568,No,0,Debit Card
2017-03-15 01:16:47.026,4729,HTTP,[IP_ADDRESS],399,Chrome,19,Male,IT,Premium,Russian,272.848,No,0,Cash
2017-03-15 01:16:47.026,1754,HTTP,[IP_ADDRESS],1489,Mozilla Firefox,65,Female,GB,Premium,Russian,70.98,No,0,Cash
2017-03-15 01:18:45.211,1677,HTTP,[IP_ADDRESS],2279,Mozilla Firefox,60,Female,CH,Premium,Russian,16.224,No,0,Cash
2017-03-15 01:18:45.211,3911,HTTP,[IP_ADDRESS],3305,Mozilla Firefox,32,Female,AU,Premium,Chinese,176.784,No,0,Cash
2017-03-15 01:21:49.686,3184,HTTP,[IP_ADDRESS],2053,Mozilla Firefox,48,Female,RU,Premium,Russian,470.376,No,0,Debit Card
2017-03-15 01:21:49.686,3521,HTTP,[IP_ADDRESS],5234,Mozilla Firefox,21,Male,US,Premium,Russian,393.568,No,0,Others
2017-03-15 01:22:02.165,1601,HTTP,[IP_ADDRESS],46,Mozilla Firefox,56,Female,DE,Premium,Chinese,0,Yes,15.552,Credit Card
2017-03-15 01:22:02.165,4792,HTTP,[IP_ADDRESS],40,Mozilla Firefox,21,Male,US,Premium,Chinese,68.742,No,0,Credit Card
2017-03-15 01:21:52.243,1904,HTTP,[IP_ADDRESS],2985,Mozilla Firefox,36,Female,FI,Premium,Chinese,29.34,No,0,Debit Card
2017-03-15 01:21:52.243,3834,HTTP,[IP_ADDRESS],2871,Mozilla Firefox,49,Female,IT,Premium,Chinese,383.607,No,0,Credit Card
2017-03-15 01:22:11.218,3971,HTTP,[IP_ADDRESS],46,Mozilla Firefox,42,Male,JP,Premium,Chinese,563.4,No,0,Cash
2017-03-15 01:22:11.218,2686,HTTP,[IP_ADDRESS],40,Android App,37,Male,US,Premium,Chinese,217.056,No,0,Cash
2017-03-15 01:22:25.941,2823,HTTP,[IP_ADDRESS],46,Chrome,44,Female,US,Premium,Chinese,0,Yes,6.096,Debit Card
2017-03-15 01:22:25.941,3703,HTTP,[IP_ADDRESS],40,Chrome,46,Male,CN,Premium,Chinese,31.56,No,0,Debit Card
2017-03-15 01:22:18.519,4286,HTTP,[IP_ADDRESS],3077,Chrome,36,Male,PE,Premium,Chinese,7.104,No,0,Cash
2017-03-15 01:22:18.519,2790,HTTP,[IP_ADDRESS],2825,Chrome,26,Male,IN,Premium,Chinese,398.352,No,0,Debit Card
2017-03-15 01:22:36.028,3590,HTTP,[IP_ADDRESS],2245,Chrome,54,Female,AR,Premium,Chinese,121.792,No,0,Others
2017-03-15 01:22:36.028,1964,HTTP,[IP_ADDRESS],2091,Chrome,53,Female,IT,Premium,French,409.59,No,0,Cash
2017-03-15 01:19:39.471,2348,HTTP,[IP_ADDRESS],556,IOS App,35,Female,PL,Normal,Chinese,10.56,No,0,Cash
2017-03-15 01:19:39.471,1660,HTTP,[IP_ADDRESS],515,IOS App,30,Female,IT,Normal,Chinese,3.38,No,0,Cash
2017-03-15 01:19:39.518,2275,HTTP,[IP_ADDRESS],702,IOS App,69,Male,JP,Normal,Chinese,7.824,No,0,Cash
2017-03-15 01:19:39.518,2867,HTTP,[IP_ADDRESS],586,IOS App,65,Female,AU,Normal,Chinese,24.784,No,0,Cash
2017-03-15 01:22:33.114,3646,HTTP,[IP_ADDRESS],381,IOS App,50,Female,AU,Premium,Chinese,34.65,No,0,Debit Card
2017-03-15 01:22:33.114,1556,HTTP,[IP_ADDRESS],4457,IOS App,32,Female,US,Premium,Chinese,487.984,No,0,Cash
2017-03-15 01:19:39.526,2220,HTTP,[IP_ADDRESS],639,IOS App,43,Male,KR,Normal,Chinese,1793.98,No,0,Others
2017-03-15 01:19:39.526,4408,HTTP,[IP_ADDRESS],614,Microsoft Edge,40,Male,RU,Normal,Chinese,29.808,No,0,Credit Card
2017-03-15 01:22:30.018,1661,HTTP,[IP_ADDRESS],2221,Microsoft Edge,69,Male,IT,Premium,Chinese,505.176,No,0,Cash
2017-03-15 01:22:30.018,1657,HTTP,[IP_ADDRESS],3489,Microsoft Edge,64,Female,JP,Premium,Russian,174.0585,No,0,Credit Card
2017-03-15 01:19:44.847,2176,HTTP,[IP_ADDRESS],2163,Microsoft Edge,66,Female,IN,Premium,Russian,191.88,No,0,Cash
2017-03-15 01:19:44.847,4944,HTTP,[IP_ADDRESS],3185,Microsoft Edge,69,Female,CA,Premium,Russian,14.78,No,0,Cash
2017-03-15 01:21:06.501,2760,HTTP,[IP_ADDRESS],396,Microsoft Edge,27,Female,IT,Premium,Chinese,5.184,No,0,Credit Card
2017-03-15 01:21:06.501,1618,HTTP,[IP_ADDRESS],8762,Safari,19,Female,DE,Premium,Chinese,478.48,No,0,Credit Card
2017-03-15 01:23:25.137,3442,HTTP,[IP_ADDRESS],2273,Safari,67,Female,RU,Premium,Chinese,28.4,No,0,Credit Card
2017-03-15 01:23:25.137,2154,HTTP,[IP_ADDRESS],3357,Safari,52,Male,US,Premium,Chinese,909.12,No,0,Cash
